{'id': 500001, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600410, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600411, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600412, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600413, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600414, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600415, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600416, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600417, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600418, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600419, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600420, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600421, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600422, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600423, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600424, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600425, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600426, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600427, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600428, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600429, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600430, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600431, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600432, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600433, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600434, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600435, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600436, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600437, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600438, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600439, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600440, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600441, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600442, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600443, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600444, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600445, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600446, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600447, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600448, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600449, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600450, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600451, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600452, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600453, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600454, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600455, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600456, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600457, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600458, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600459, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600460, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600461, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600462, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600463, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600464, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600465, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600466, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600467, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600468, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600469, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600470, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600471, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600472, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600473, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600474, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600475, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600476, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600477, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600478, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600479, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600480, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600481, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600482, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600483, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600484, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600485, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600486, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600487, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600488, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600489, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600490, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600491, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600492, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600493, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600494, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600495, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600496, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600497, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600498, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600499, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600500, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600501, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600502, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600503, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600504, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600505, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600506, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600507, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600508, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600509, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600510, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600511, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600512, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600513, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600514, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600515, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600516, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600517, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600518, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600519, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600520, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600521, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600522, 'value': 'UNKNOWN', 'test_case': 'EXIST2024'}
{'id': 600523, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600524, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600525, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600526, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600527, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600528, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600529, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600530, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600531, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600532, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600533, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600534, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600535, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600536, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600537, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600538, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600539, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600540, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600541, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600542, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600543, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600544, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600545, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600546, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600547, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600548, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600549, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600550, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600551, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600552, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600553, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600554, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600555, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600556, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600557, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600558, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600559, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600560, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600561, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600562, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600563, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600564, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600565, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600566, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600567, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600568, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600569, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600570, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600571, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600572, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600573, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600574, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600575, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600576, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600577, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600578, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600579, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600580, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600581, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600582, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600583, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600584, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600585, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600586, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600587, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600588, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600589, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600590, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600591, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600592, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600593, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600594, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600595, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600596, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600597, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600598, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600599, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600600, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600601, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600602, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600603, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600604, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600605, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600606, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600607, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600608, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600609, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600610, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600611, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600612, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600613, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600614, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600615, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600616, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600617, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600618, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600619, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600620, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600621, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600622, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600623, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600624, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600625, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600626, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600627, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600628, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600629, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600630, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600631, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600632, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600633, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600634, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600635, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600636, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600637, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600638, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600639, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600640, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600641, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600642, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600643, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600644, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600645, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600646, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600647, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600648, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600649, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600650, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600651, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600652, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600653, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600654, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600655, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600656, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600657, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600658, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600659, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600660, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600661, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600662, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600663, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600664, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600665, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600666, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600667, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600668, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600669, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600670, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600671, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600672, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600673, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600674, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600675, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600676, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600677, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600678, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600679, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600680, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600681, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600682, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600683, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600684, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600685, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600686, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600687, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600688, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600689, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600690, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600691, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600692, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600693, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600694, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600695, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600696, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600697, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600698, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600699, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600700, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600701, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600702, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600703, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600704, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600705, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600706, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600707, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600708, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600709, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600710, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600711, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600712, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600713, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600714, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600715, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600716, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600717, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600718, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600719, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600720, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600721, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600722, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600723, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600724, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600725, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600726, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600727, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600728, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600729, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600730, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600731, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600732, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600733, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600734, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600735, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600736, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600737, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600738, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600739, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600740, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600741, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600742, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600743, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600744, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600745, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600746, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600747, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600748, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600749, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600750, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600751, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600752, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600753, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600754, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600755, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600756, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600757, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600758, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600759, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600760, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600761, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600762, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600763, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600764, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600765, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600766, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600767, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600768, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600769, 'value': 'UNKNOWN', 'test_case': 'EXIST2024'}
{'id': 600770, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600771, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600772, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600773, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600774, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600775, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600776, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600777, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600778, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
