{'id': 500001, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600138, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600139, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600140, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600141, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600142, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600143, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600144, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600145, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600146, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600147, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600148, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600149, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600150, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600151, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600152, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600153, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600154, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600155, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600156, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600157, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600158, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600159, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600160, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600161, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600162, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600163, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600164, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600165, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600166, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600167, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600168, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600169, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600170, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600171, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600172, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600173, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600174, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600175, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600176, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600177, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600178, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600179, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600180, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600181, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600182, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600183, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600184, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600185, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600186, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600187, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600188, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600189, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600190, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600191, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600192, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600193, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600194, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600195, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600196, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600197, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600198, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600199, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600200, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600201, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600202, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600203, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600204, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600205, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600206, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600207, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600208, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600209, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600210, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600211, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600212, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600213, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600214, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600215, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600216, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600217, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600218, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600219, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600220, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600221, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600222, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600223, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600224, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600225, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600226, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600227, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600228, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600229, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600230, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600231, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600232, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600233, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600234, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600235, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600236, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600237, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600238, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600239, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600240, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600241, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600242, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600243, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600244, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600245, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600246, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600247, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600248, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600249, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600250, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600251, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600252, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600253, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600254, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600255, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600256, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600257, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600258, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600259, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600260, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600261, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600262, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600263, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600264, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600265, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600266, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600267, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600268, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600269, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600270, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600271, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600272, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600273, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600274, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600275, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600276, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600277, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600278, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600279, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600280, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600281, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600282, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600283, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600284, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600285, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600286, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600287, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600288, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600289, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600290, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600291, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600292, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600293, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600294, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600295, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600296, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600297, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600298, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600299, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600300, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600301, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600302, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600303, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600304, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600305, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600306, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600307, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600308, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600309, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600310, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600311, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600312, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600313, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600314, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600315, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600316, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600317, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600318, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600319, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600320, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600321, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600322, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600323, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600324, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600325, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600326, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600327, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600328, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600329, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600330, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600331, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600332, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600333, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600334, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600335, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600336, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600337, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600338, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600339, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600340, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600341, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600342, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600343, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600344, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600345, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600346, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600347, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600348, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600349, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600350, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600351, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600352, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600353, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600354, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600355, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600356, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600357, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600358, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600359, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600360, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600361, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600362, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600363, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600364, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600365, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600366, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600367, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600368, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600369, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600370, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600371, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600372, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600373, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600374, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600375, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600376, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600377, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600378, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600379, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600380, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600381, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600382, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600383, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600384, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600385, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600386, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600387, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600388, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600389, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600390, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600391, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600392, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600393, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600394, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600395, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600396, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600397, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600398, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600399, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600400, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600401, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600402, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600403, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600404, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600405, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600406, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600407, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600408, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600409, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600410, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600411, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600412, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600413, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600414, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600415, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600416, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600417, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600418, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600419, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600420, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600421, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600422, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600423, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600424, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600425, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600426, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600427, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600428, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600429, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600430, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600431, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600432, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600433, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600434, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600435, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600436, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600437, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600438, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600439, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600440, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600441, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600442, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600443, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600444, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600445, 'value': ['-'], 'test_case': 'EXIST2024'}
