{'id': 500001, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600647, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600648, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600649, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600650, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600651, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600652, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600653, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600654, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600655, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600656, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600657, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600658, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600659, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600660, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600661, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600662, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600663, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600664, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600665, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600666, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600667, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600668, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600669, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600670, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600671, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600672, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600673, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600674, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600675, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600676, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600677, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600678, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600679, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600680, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600681, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600682, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600683, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600684, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600685, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600686, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600687, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600688, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600689, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600690, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600691, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600692, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600693, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600694, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600695, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600696, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600697, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600698, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600699, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600700, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600701, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600702, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600703, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600704, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600705, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600706, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600707, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600708, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600709, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600710, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600711, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600712, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600713, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600714, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600715, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600716, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600717, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600718, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600719, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600720, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600721, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600722, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600723, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600724, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600725, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600726, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600727, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600728, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600729, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600730, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600731, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600732, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600733, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600734, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600735, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600736, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600737, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600738, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600739, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600740, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600741, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600742, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600743, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600744, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600745, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600746, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600747, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600748, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600749, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600750, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600751, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600752, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600753, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600754, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600755, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600756, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600757, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600758, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600759, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600760, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600761, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600762, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600763, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600764, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600765, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600766, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600767, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600768, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600769, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600770, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600771, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600772, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600773, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600774, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600775, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600776, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600777, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600778, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600779, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600780, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600781, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600782, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600783, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600784, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600785, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600786, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600787, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600788, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600789, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600790, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600791, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600792, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600793, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600794, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600795, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600796, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600797, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600798, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600799, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600800, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600801, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600802, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600803, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600804, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600805, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600806, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600807, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600808, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600809, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600810, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600811, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600812, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600813, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600814, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600815, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600816, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600817, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600818, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600819, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600820, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600821, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600822, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600823, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600824, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600825, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600826, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600827, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600828, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600829, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600830, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600831, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600832, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600833, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600834, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600835, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600836, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600837, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600838, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600839, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600840, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600841, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600842, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600843, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600844, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600845, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600846, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600847, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600848, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600849, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600850, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600851, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600852, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600853, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600854, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600855, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600856, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600857, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600858, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600859, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600860, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600861, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600862, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600863, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600864, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600865, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600866, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600867, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600868, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600869, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600870, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600871, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600872, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600873, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600874, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600875, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600876, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600877, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600878, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600879, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600880, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600881, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600882, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600883, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600884, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600885, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600886, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600887, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600888, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600889, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600890, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600891, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600892, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600893, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600894, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600895, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600896, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600897, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600898, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600899, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600900, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600901, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600902, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600903, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600904, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600905, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600906, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600907, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600908, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600909, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600910, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600911, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600912, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600913, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600914, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600915, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600916, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600917, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600918, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600919, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600920, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600921, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600922, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600923, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600924, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600925, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600926, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600927, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600928, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600929, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600930, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600931, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600932, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600933, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600934, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600935, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600936, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600937, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600938, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600939, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600940, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600941, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600942, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600943, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600944, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600945, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600946, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600947, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600948, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600949, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600950, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600951, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600952, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600953, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600954, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600955, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600956, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600957, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600958, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600959, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600960, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600961, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600962, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600963, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600964, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600965, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600966, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600967, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600968, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600969, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600970, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600971, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600972, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600973, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600974, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600975, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600976, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600977, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600978, 'value': '1', 'test_case': 'EXIST2024'}
